Date/Time,Total Energy Usage
7/17/2019 22:30,27.52081858
7/17/2019 22:45,156.606571
7/17/2019 23:00,155.1322414
7/17/2019 23:15,27.19318979
7/17/2019 23:30,26.865561
7/17/2019 23:45,155.2960557
7/18/2019 0:00,158.0809005
7/18/2019 0:15,155.6236845
7/18/2019 0:30,156.2789421
7/18/2019 0:45,157.5894573
7/18/2019 1:00,155.9513133
7/18/2019 1:15,155.6236845
7/18/2019 1:30,27.19318979
7/18/2019 1:45,28.17607617
7/18/2019 2:00,155.4598702
7/18/2019 2:15,154.4769837
7/18/2019 2:30,153.8217261
7/18/2019 2:45,156.7703853
7/18/2019 3:00,154.8046125
7/18/2019 3:15,157.9170862
7/18/2019 3:30,25.55504583
7/18/2019 3:45,26.865561
7/18/2019 4:00,160.7019311
7/18/2019 4:15,26.53793221
7/18/2019 4:30,27.19318979
7/18/2019 4:45,25.55504583
7/18/2019 5:00,27.19318979
7/18/2019 5:15,185.1102775
7/18/2019 5:30,32.76287927
7/18/2019 5:45,33.74576565
7/18/2019 6:00,191.3352247
7/18/2019 6:15,35.38390961
7/18/2019 6:30,36.03916719
7/18/2019 6:45,199.8535737
7/18/2019 7:00,203.2936762
7/18/2019 7:15,205.4232634
7/18/2019 7:30,205.9147067
7/18/2019 7:45,38.33256874
7/18/2019 8:00,39.31545512
7/18/2019 8:15,219.6751167
7/18/2019 8:30,243.5920201
7/18/2019 8:45,233.9269701
7/18/2019 9:00,237.0394437
7/18/2019 9:15,237.6947013
7/18/2019 9:30,239.0052166
7/18/2019 9:45,238.349959
7/18/2019 10:00,239.3328453
7/18/2019 10:15,240.4795462
7/18/2019 10:30,242.2815046
7/18/2019 10:45,41.60885667
7/18/2019 11:00,40.2983415
7/18/2019 11:15,41.28122788
7/18/2019 11:30,41.60885667
7/18/2019 11:45,238.8414021
7/18/2019 12:00,240.3157317
7/18/2019 12:15,234.746042
7/18/2019 12:30,238.3499589
7/18/2019 12:45,238.5137733
7/18/2019 13:00,236.2203717
7/18/2019 13:15,236.7118149
7/18/2019 13:30,237.8585157
7/18/2019 13:45,241.4624327
7/18/2019 14:00,39.31545512
7/18/2019 14:15,39.97071271
7/18/2019 14:30,39.31545512
7/18/2019 14:45,39.31545512
7/18/2019 15:00,38.66019754
7/18/2019 15:15,37.67731116
7/18/2019 15:30,218.0369728
7/18/2019 15:45,213.9416127
7/18/2019 16:00,214.5968703
7/18/2019 16:15,212.3034686
7/18/2019 16:30,212.467283
7/18/2019 16:45,34.72865202
7/18/2019 17:00,34.72865202
7/18/2019 17:15,202.6384187
7/18/2019 17:30,199.8535738
7/18/2019 17:45,32.76287927
7/18/2019 18:00,32.76287927
7/18/2019 18:15,32.43525048
7/18/2019 18:30,177.0833716
7/18/2019 18:45,173.643269
7/18/2019 19:00,171.1860529
7/18/2019 19:15,30.79710651
7/18/2019 19:30,29.48659134
7/18/2019 19:45,29.15896255
7/18/2019 20:00,28.83133376
7/18/2019 20:15,29.48659134
7/18/2019 20:30,27.84844738
7/18/2019 20:45,28.17607617
7/18/2019 21:00,26.53793221
7/18/2019 21:15,163.8144047
7/18/2019 21:30,28.17607617
7/18/2019 21:45,27.84844738
7/18/2019 22:00,158.4085294
7/18/2019 22:15,159.7190446
7/18/2019 22:30,27.19318979
7/18/2019 22:45,27.52081858
7/18/2019 23:00,160.7019311
7/18/2019 23:15,157.2618286
7/18/2019 23:30,160.3743022
7/18/2019 23:45,157.5894573
7/19/2019 0:00,156.9341997
7/19/2019 0:15,156.1151277
7/19/2019 0:30,27.84844738
